titleKey,title,year,type,status,traktId,imdbId,tmdbId,myRating,ratedAt,plays,lastWatchedAt,airedEpisodes,completionStatus,favorite,watchlistedAt,citedBy,genres,overview,keywords,originalLanguage,tmdbVoteAverage,tmdbVoteCount,tmdbPopularity,similarToIds,recommendedIds,similarToTitles,topCast,releaseDate,runtime,creator,belongsToCollection,tmdbStatus,numberOfSeasons,numberOfEpisodes,tmdbFetchedAt,rottenTomatoes,metacritic,omdbImdbRating,omdbImdbVotes,oscarWins,oscarNominations,emmyWins,emmyNominations,totalAwardWins,totalAwardNominations,awardsRaw,omdbFetchedAt,excludedFromRecommendations,exclusionReasonCode,exclusionReasonLabel,predictedScore,confidenceScore,popularityScore,audienceScoreComputed,awardsScoreComputed,reason
movie:829774,Somewhere in Queens,2023,movie,Candidate,,tt14097180,829774,,,,,,,false,,2,Comedy; Drama,"Leo and Angela Russo live a simple life in Queens, surrounded by their overbearing Italian-American family. When their son finds success on his high school basketball team, Leo tears the family apart trying to make it happen.",,en,6.3,85,4.0315,,419459; 27834; 172631; 259956; 717693; 915523; 436459; 41479; 646376; 926008; 1082938; 95755; 1077661; 433503; 21500; 19092; 24363; 28004; 660609; 9685,,Ray Romano; Laurie Metcalf; Jacob Ward; Sadie Stanley; Jennifer Esposito,2023-04-21,106,Ray Romano,,,,,2026-08-22,,,,,,,,,,,,,false,,,51,85,43,,,Titles you loved list this as similar or recommended (2 times).
movie:82633,Lawless,2012,movie,Candidate,,tt1212450,82633,,,,,,,false,,2,Crime; Drama; Western,"In 1931, the Bondurant brothers of Franklin County, Virginia, run a multipurpose backwoods establishment that hides their true business — bootlegging. Middle brother Forrest is the brain of the operation; older Howard is the brawn, and younger Jack, the lookout. Though the local police have taken bribes and left the brothers alone, a violent war erupts when a sadistic lawman from Chicago arrives and tries to shut down the Bondurants operation.",corruption; based on novel or book; prohibition era; brother; gangster; great depression; appalachia; bootlegging; shootout; brutality; church; moonshine; virginia; 1930s; lawman,en,7.07,3391,7.0422,1566716; 263336; 263339; 263341; 263371; 263375; 1388694; 813845; 4049; 4105; 4111; 4112; 4193; 263782; 263799; 263815; 4464; 4476; 4481; 4486,259695; 379; 466420; 524; 261023; 9333; 1082195; 877; 278; 42807; 395817; 11967; 311; 1008409; 500682; 33357; 42252; 4771; 18710; 5916,Irish Eyes; The Lindbergh Kidnapping Case; Seabiscuit; Killers of the Flower Moon; Black Mass,Shia LaBeouf; Tom Hardy; Gary Oldman; Guy Pearce; Jason Clarke,2012-08-29,115,John Hillcoat,,,,,2026-08-22,,,,,,,,,,,,,false,,,57,95,79,,,You've loved 1 title with Guy Pearce before.
movie:4911,Dark Blue,2002,movie,Candidate,,tt0279331,4911,,,,,,,false,,2,Crime; Thriller; Drama,"Set during the Rodney King riots, a robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.","police brutality; corruption; ghetto; street war; hold-up robbery; moral conflict; special unit; riot; cop; los angeles, california; family; urban setting",en,6.2,392,3.0155,49202; 49203; 49204; 1232732; 49213; 853667; 49486; 49503; 49526; 1608237; 1430178; 49431; 49380; 49341; 46958; 1427540; 47178; 1604899; 484789; 1427472,413846; 1266; 524659; 668489; 77016; 650; 13153; 10126; 646097; 324542; 9040; 31598; 10877; 20721; 578189; 9702; 9846; 339692; 4982; 17814,Premium Rush; Into the Blue; Havoc; Rapid Fire; Rebel Ridge,Kurt Russell; Scott Speedman; Michael Michele; Brendan Gleeson; Ving Rhames,2002-12-14,118,Ron Shelton,,,,,2026-08-22,,,,,,,,,,,,,false,,,54,90,58,,,You've loved 1 title with Kurt Russell before.
movie:668489,Havoc,2025,movie,Candidate,,tt14123284,668489,,,,,,,false,,2,Action; Crime; Thriller; Drama,"When a drug heist swerves lethally out of control, a jaded cop fights his way through a corrupt city's criminal underworld to save a politician's son.",winter; detective; rescue mission; shootout; dirty cop; police corruption; criminal underworld; crooked politician; hand to hand combat; broken family; estranged son; aggressive; christmas; drug deal; night club,en,6.395,1310,10.3276,315623; 1079803; 1084439; 319096; 319348; 1631312; 510242; 73595; 73984; 877004; 1453197; 1253663; 1253479; 1453343; 325699; 325123; 518290; 81446; 82097; 82140,20721; 14362; 972313; 324542; 438674; 6723; 1306368; 26185; 4911; 1127110; 9455; 8978; 974453; 8374; 9874; 10877; 10651; 738652; 538207; 93828,Whitney; Psycho-Pass: Sinners of the System - Case.1 Crime and Punishment; Temper; The Baytown Outlaws; The Rip,Tom Hardy; Jessie Mei Li; Timothy Olyphant; Forest Whitaker; Justin Cornwell,2025-04-25,107,Gareth Evans,,,,,2026-08-22,,,,,,,,,,,,,false,,,72,95,70,,,You've loved 2 titles with Timothy Olyphant before.
movie:487249,Stegman Is Dead,2017,movie,Candidate,,tt3858454,487249,,,,,,,false,,2,Thriller; Action; Crime; Comedy,"In this crime comedy, bizarre assassins must come together to unravel the puzzle of Stegman's blackmail secret, and why he's already dead on the set of his own porn film.",assassin; blackmail; porn director; death; meeting,en,5.727,11,0.7944,49524; 667739; 47062; 1605122; 484506; 487358; 299862; 49981; 667996; 49843; 487476; 1608714; 53036; 491087; 53518; 54067; 302946; 53654; 1434379; 54266,808023; 4959; 539885; 278924; 876969; 10498; 122930; 455236; 970347; 20794; 1227816; 66195; 14576; 1613; 22048; 93828; 7516; 18588; 9401; 12138,R.I.P.D.; Goodbye Lover; The Accountant,Michael Eklund; Bernice Liu Bik-Yee; J. Adam Brown; Michael Ironside; Andrea del Campo,2017-11-17,82,David Hyde,,,,,2026-08-22,,,,,,,,,,,,,false,,,62,80,24,,,You've loved 1 title with Michael Eklund before.
movie:1428,Once Upon a Time in Mexico,2003,movie,Candidate,,tt0285823,1428,,,,,,,false,,2,Action; Crime; Thriller; Western,A corrupt CIA agent Sands hires hitman El Mariachi to assassinate a Mexican general hired by a drug kingpin attempting a coup d'état of the President of Mexico.,central intelligence agency (cia); mexico; corruption; coup d'etat; revenge; gun battle; body double; political assassination; mariachi; guitar player; brutality; drug lord; mexican cartel; gun death; cia agent,en,6.302,2450,7.2924,315631; 69485; 1449056; 510496; 73861; 1253248; 318941; 73595; 73603; 876684; 1084736; 1259935; 81861; 81887; 325555; 82077; 325699; 81463; 81471; 81468,400535; 8068; 273481; 49021; 9691; 345887; 31604; 254904; 725201; 976734; 808023; 9509; 10431; 634528; 876969; 7516; 24411; 20287; 146198; 1619,A Serbian Film; Temper; Sicario: Day of the Soldado; Desperado; Sicario,Antonio Banderas; Johnny Depp; Cheech Marin; Salma Hayek Pinault; Mickey Rourke,2003-09-11,102,Robert Rodriguez,Mexico Collection,,,,2026-08-22,,,,,,,,,,,,,false,,,60,95,76,,,"Similar to Sicario: Day of the Soldado and Sicario, which you loved."
movie:634528,The Marksman,2021,movie,Candidate,,tt6902332,634528,,,,,,,false,,2,Action; Drama; Thriller,"Jim Hanson’s quiet life is suddenly disturbed by two people crossing the US/Mexico border – a woman and her young son – desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boy’s reluctant defender. He embraces his role as Miguel’s protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",assassin; mexico; war veteran; usa–mexico border; murder; drug cartel; farmer; dead dog; road movie,en,6.772,1767,7.6853,49365; 299416; 49498; 487052; 487088; 667739; 486863; 486875; 49315; 49342; 49786; 487249; 46980; 46995; 664869; 47003; 297153; 46945; 296998; 46957,258363; 49021; 522938; 400535; 843380; 504172; 1480; 291356; 273481; 1433719; 1636891; 174751; 11942; 9509; 1293162; 8068; 1900; 20287; 1167271; 24411,Lady in White; The Crooked Web; Devious Nanny; Don't Look Back; Shadows on the Stairs,Liam Neeson; Jacob Perez; Katheryn Winnick; Teresa Ruiz; Sean A. Rosales,2021-01-15,108,Robert Lorenz,,,,,2026-08-22,,,,,,,,,,,,,false,,,81,95,73,,,"Similar to Sicario: Day of the Soldado and Sicario, which you loved."
movie:49021,Killer Elite,2011,movie,Candidate,,tt1448755,49021,,,,,,,false,,2,Action; Adventure; Thriller,"Based on a shocking true story, Killer Elite pits two of the world’s most elite operatives—Danny, an ex-special ops agent and Hunter, his longtime mentor—against the cunning leader of a secret military society. Covering the globe from Australia to Paris, London and the Middle East, Danny and Hunter are plunged into a highly dangerous game of cat and mouse—where the predators become the prey.",rescue; assassin; mexico; based on novel or book; hostage; mentor; secret society; secret agent; beating; revenge; explosion; desert; death; military; 1980s,en,6.27,2376,5.9545,486946; 49502; 49517; 49524; 49529; 1608096; 1429912; 487052; 1057103; 49559; 299474; 1057265; 1233122; 49691; 1233199; 667739; 49266; 1232918; 49332; 49712,9509; 8068; 876969; 400535; 634528; 1428; 539885; 572751; 808023; 578701; 278924; 1167271; 254904; 38700; 273481; 8909; 249070; 1279493; 1197306; 843380,So Evil My Love; R.I.P.D.; Secret Defense; The Café at the Edge of the World; A Invasão,Jason Statham; Clive Owen; Robert De Niro; Dominic Purcell; Aden Young,2011-09-22,116,Gary McKendry,,,,,2026-08-22,,,,,,,,,,,,,false,,,69,95,75,,,"Similar to Sicario: Day of the Soldado and Sicario, which you loved."
movie:976734,Canary Black,2024,movie,Candidate,,tt20048582,976734,,,,,,,false,,2,Action; Thriller; Crime,"Top level CIA agent Avery Graves is blackmailed by terrorists into betraying her own country to save her kidnapped husband. Cut off from her team, she turns to her underworld contacts to survive and help locate the coveted intelligence that the kidnappers want.",central intelligence agency (cia); spy thriller; clinical,en,6.196,532,7.4841,81778; 1461947; 481203; 661794; 44571; 294793; 97630; 1472837; 333252; 891621; 1649293; 80350; 324668; 1642568; 522241; 86845; 878926; 76395; 693608; 1458447,254904; 1093995; 4959; 1128377; 808023; 1530875; 14576; 717930; 938150; 27576; 31604; 1024627; 1227816; 1535; 848123; 31692; 20411; 628847; 725201; 10431,Sabotage; Zero Dark Thirty; In Cold Light; War,Kate Beckinsale; Rupert Friend; Saffron Burrows; Ray Stevenson; Goran Kostić,2024-10-10,103,Pierre Morel,,,,,2026-08-22,,,,,,,,,,,,,false,,,67,90,61,,,"Similar to Zero Dark Thirty, which you loved."
movie:893297,American Sicario,2021,movie,Candidate,,tt13322120,893297,,,,,,,false,,2,Crime; Action,"The story of the rise and fall of the first American-born drug lord in Mexico, this tale of power, money, greed and betrayal amongst rival members of the drug cartels finds American gangster Erik Vasquez scheming to become the top dog in the Mexican underworld, only to find himself making enemies out of both the powerful cartels and his own allies.",hitman; drug trafficking; safe house; gang warfare; mexican cartel; border crime; cartel violence; dangerous alliances; territory control; betrayal cycle; violent retribution; cross‑border crime; armed confrontation; ambush tactics,en,5.847,124,1.9093,4133; 4147; 4551; 4836; 4824; 4909; 4912; 4816; 296341; 46103; 483906; 46360; 47964; 485476; 47931; 48153; 1062701; 1062707; 1062712; 492408,400535; 159012; 500852; 1279493; 538207; 8068; 340022; 20762; 20287; 680; 13098; 399361; 522627; 14172; 9333; 6977; 522938; 273481; 1613; 492449,Sicario: Day of the Soldado; Desperado; Extreme Prejudice; Pulp Fiction; No Country for Old Men,Philippe A. Haddad; Danny Trejo; Cali Morales; Maurice Compte; Jaylen Moore,2021-12-10,90,Raja Collins,,,,,2026-08-22,,,,,,,,,,,,,false,,,71,85,47,,,"Similar to Sicario: Day of the Soldado and No Country for Old Men, which you loved."
movie:584,2 Fast 2 Furious,2003,movie,Candidate,,tt0322259,584,,,,,,,false,,2,Action; Crime; Thriller,"It's a major double-cross when former police officer Brian O'Conner teams up with his ex-con buddy Roman Pearce to transport a shipment of ""dirty"" money for shady Miami-based import-export dealer Carter Verone. But the guys are actually working with undercover agent Monica Fuentes to bring Verone down.","miami, florida; undercover; car race; sports car; sequel; street race; los angeles, california; aggressive; anxious; cars; admiring; ambiguous; excited",en,6.522,8306,2.5676,510298; 1084187; 510276; 73751; 74056; 1453343; 325789; 1093237; 325358; 82992; 82663; 82682; 82702; 82411; 82675; 519176; 519182; 1094138; 82450; 83297,337339; 9799; 38700; 573435; 9737; 9679; 846433; 9615; 401478; 82; 484889; 257088; 1024627; 9335; 325789; 1306368; 156717; 8961; 1511556; 20762,Fast & Furious 6; The Rip,Paul Walker; Tyrese Gibson; Eva Mendes; Cole Hauser; Ludacris,2003-06-05,108,John Singleton,The Fast and the Furious Collection,,,,2026-08-22,,,,,,,,,,,,,false,,,57,100,88,,,You've loved 2 titles with Cole Hauser before.
movie:612,Munich,2005,movie,Candidate,,tt0408306,612,,,,,,,false,,2,Drama; History; Thriller,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.","hotel room; israel; mossad; assassination; paris, france; hostage; olympic games; 1970s; intelligence; munich, germany; ailul al aswad; plo terrorist group; bomb constructor; olympian village; revenge",en,7.128,3062,7.249,49213; 49214; 49360; 1057006; 49517; 1608096; 49559; 49680; 1430178; 49219; 487230; 47010; 297126; 46934; 46943; 484412; 46957; 484580; 484638,399248; 493551; 26039; 50374; 615115; 347984; 97630; 476678; 48289; 502425; 43434; 446791; 4836; 848439; 12900; 74998; 848123; 9869; 87499; 2320,Secret Defense; Intimate Confessions of a Chinese Courtesan; Zero Dark Thirty,Eric Bana; Daniel Craig; Ciarán Hinds; Mathieu Kassovitz; Hanns Zischler,2005-12-23,164,Steven Spielberg,,,,,2026-08-22,,,,,,,,,,,,,false,,,64,95,78,,,You've loved 1 title with Eric Bana before.
movie:1263012,Dead Man's Wire,2026,movie,Candidate,,tt15181326,1263012,,,,,,,false,,2,Crime; Drama; Thriller,"In 1977, former real estate developer Tony Kiritsis puts a dead man's switch on himself and the mortgage banker who did him wrong, demanding $5 million and a personal apology.",banker; kidnapping; hostage; 1970s; dark comedy; indianapolis; based on true story; courtroom; hostage negotiator; standoff; radio host; duringcreditsstinger; mortgage; father son relationship; cautionary,en,6.458,202,7.9416,49213; 49214; 49221; 299299; 1232827; 667318; 486946; 1057006; 1429926; 49471; 49517; 49526; 1429912; 667498; 854015; 49622; 487176; 49688; 854086; 1430178,968; 1426776; 801965; 446791; 619278; 2026; 388; 9705; 4959; 275; 18612; 9631; 9039; 413052; 334527; 13250; 4547; 9759; 1155324; 1254624,Premium Rush; The Passion of Ayn Rand,Bill Skarsgård; Dacre Montgomery; Cary Elwes; Myha'la; Kelly Lynch,2026-01-09,106,Gus Van Sant,,,,,2026-08-22,,,,,,,,,,,,,false,,,54,90,52,,,Titles you loved list this as similar or recommended (2 times).
movie:913290,Barbarian,2022,movie,Candidate,,tt15791034,913290,,,,,,,false,,2,Horror; Mystery; Thriller,"In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",monster; sexual abuse; paranoia; flashback; basement; serial killer; duringcreditsstinger; paranoid; airbnb; abduction; metoo; secret room; ghoulish,en,6.9,3428,14.9365,1388694; 4488; 4567; 4574; 4232; 4233; 4365; 4457; 4289; 4234; 1195342; 445602; 4547; 4241; 4242; 445218; 4407; 263933; 1567419; 445761,1330421; 1081208; 1029281; 297608; 10299; 101669; 9003; 312791; 13515; 517116; 21407; 8461; 285923; 74725; 9064; 10185; 431185; 38541; 1142414; 5237,"Visitor Q; Hush... Hush, Sweet Charlotte; Funny Games",Georgina Campbell; Justin Long; Bill Skarsgård; Richard Brake; Matthew Patrick Davis,2022-09-08,103,Zach Cregger,,,,,2026-08-22,,,,,,,,,,,,,false,,,57,95,79,,,Titles you loved list this as similar or recommended (2 times).
movie:339527,Solace,2015,movie,Candidate,,tt1291570,339527,,,,,,,false,,2,Thriller; Crime; Mystery,"A psychic doctor, John Clancy, works with an FBI special agent in search of a serial killer.",fbi; investigation; autopsy; terminal illness; premonition; murder; cancer; psychologist; serial killer; crime scene; psychic; biting; intrigue; dark past; complex,en,6.439,2418,6.2797,49365; 49498; 49530; 667426; 667447; 487088; 487187; 1233208; 1607845; 49315; 49786; 46995; 47007; 297153; 46945; 297191; 47156; 47044; 46767; 46952,9437; 12149; 44027; 1226578; 16617; 290751; 1330443; 9481; 158011; 70577; 1530875; 1059345; 22307; 1710; 1043565; 13389; 10359; 605886; 976734; 663,Lady in White; The Crooked Web; In Time; Devious Nanny; Chainsaw Man - Assassins Arc,Anthony Hopkins; Jeffrey Dean Morgan; Abbie Cornish; Colin Farrell; Matt Gerald,2015-09-03,101,Afonso Poyart,,,,,2026-08-22,,,,,,,,,,,,,false,,,65,95,76,,,You've loved 2 titles with Colin Farrell before.
movie:936075,Michael,2026,movie,Candidate,,tt11378946,936075,,,,,,,false,,2,Music; Drama,"The story of Michael Jackson, one of the most influential artists the world has ever known, and his life beyond the music. His journey from the discovery of his extraordinary talent as the lead of the Jackson Five, to the visionary artist whose creative ambition fueled a relentless pursuit to become the biggest entertainer in the world, highlighting both his life off-stage and some of the most iconic performances from his early solo career.",child abuse; sibling relationship; 1970s; abusive father; ambition; biography; based on true story; singer; period drama; music history; price of fame; singer-songwriter; rise to fame; 1980s; 1960s,en,8.67,4111,77.7538,445065; 263373; 3865; 3875; 1009679; 1195107; 4032; 4043; 4104; 4107; 263782; 263819; 4464; 4476; 4483; 4485; 814215; 1389137; 1010194; 4584,15765; 470878; 1405769; 998846; 592863; 440918; 297806; 1230368; 16620; 878361; 1115009; 491283; 209451; 614934; 24153; 531033; 271714; 802219; 786; 73700,Hard Miles; Bloody Sunday; The Lindbergh Kidnapping Case; Seabiscuit; The Return of Martin Guerre,Jaafar Jackson; Colman Domingo; Nia Long; Juliano Krue Valdi; KeiLyn Durrel Jones,2026-04-22,128,Antoine Fuqua,Michael Collection,,,,2026-08-22,,,,,,,,,,,,,false,,,70,95,81,,,Titles you loved list this as similar or recommended (2 times).
movie:799766,Better Man,2024,movie,Candidate,,tt14260836,799766,,,,,,,false,,1,Music; Drama,"Follow Robbie Williams' journey from childhood, to being the youngest member of chart-topping boyband Take That, through to his unparalleled achievements as a record-breaking solo artist – all the while confronting the challenges that stratospheric fame and success can bring.",depression; drug addiction; musical; biography; based on true story; family abandonment; drugs; monkey; teenage boy; pop music; price of fame; boy band; 1980s; 1990s; arrested development,en,7.631,903,6.8131,1079810; 506364; 1250073; 315853; 510298; 1631619; 510495; 1253511; 1253514; 1453069; 319075; 319096; 510558; 510559; 876797; 510575; 510582; 510709; 1453317; 1453390,696157; 15697; 504608; 1450257; 39269; 244536; 592984; 15098; 451915; 277216; 75861; 10476; 10537; 1381027; 512263; 11326; 451751; 157851; 641; 11023,Whitney; Rocketman; Straight Outta Compton; The Doors,Robbie Williams; Jonno Davies; Steve Pemberton; Alison Steadman; Kate Mulvany,2024-12-06,135,Michael Gracey,,,,,2026-08-22,,,,,,,,,,,,,false,,,61,90,66,,,Titles you loved list this as similar or recommended (1 time).
movie:489928,Blaze,2018,movie,Candidate,,tt6443294,489928,,,,,,,false,,1,Drama; Music; History,"Inspired by the life of Blaze Foley, the unsung songwriting legend of the Texas outlaw country movement that spawned the likes of Merle Haggard and Willie Nelson. The film weaves together three periods in Blaze's life, exploring his love affair with Sybil Rosen; his last, dark night on Earth; and the impact his songs and his death had on his fans, friends, and foes.",country music; musician; biography; based on true story; based on memoir or autobiography; songwriter,en,6.274,62,2.0273,1079810; 506364; 1627835; 315853; 510298; 510495; 1253511; 319075; 319096; 1253618; 510558; 510559; 876797; 510575; 510709; 319308; 690972; 690981; 318846; 73448,402529; 16052; 239566; 812635; 14299; 316000; 696157; 1450257; 327528; 14882; 303616; 10537; 553087; 1144932; 517088; 109417; 504608; 515114; 15697; 1677,Whitney; The Big Short; The Doors; Rocketman; Ray,Ben Dickey; Alia Shawkat; Josh Hamilton; Lloyd Teddy Johnson Jr.; Charlie Sexton,2018-08-17,129,Ethan Hawke,,,,,2026-08-22,,,,,,,,,,,,,false,,,64,85,40,,,"Similar to The Big Short, which you loved."
movie:1078600,Marked Men: Rule + Shaw,2025,movie,Candidate,,tt26452781,1078600,,,,,,,false,,1,Romance; Drama,"Shaw Landon has loved Rule Archer from the moment she laid eyes on him. Rule, a fiery-tempered rebel tattoo artist, doesn’t have time for a good girl pre-med student like Shaw — even if she’s the only one who can see the person he truly is. She lives by other people’s rules; he makes his own. But a short skirt, too many birthday cocktails, and spilled secrets lead to a night neither can forget. Now, Shaw and Rule must figure out how a girl like her and a guy like him are supposed to be together without destroying their love…or each other.",based on novel or book; bad boy; romantic drama,en,6.708,255,6.4781,49225; 49249; 1429715; 486935; 853842; 49502; 1429912; 853888; 854024; 854030; 49622; 1233122; 486906; 49712; 1230368; 297123; 297171; 46927; 296933; 1053987,1317672; 434203; 724089; 85654; 744276; 610781; 744114; 763148; 1294203; 1477317; 613504; 584288; 337167; 341174; 1059073; 364733; 540023; 77985; 47837; 26333,Age of Consent; Kill Your Darlings; Siltalan pehtoori; So Evil My Love; The Passion of Ayn Rand,Chase Stokes; Sydney Taylor; Ella Balinska; Evan Mock; Alexander Ludwig,2025-01-22,93,Nick Cassavetes,,,,,2026-08-22,,,,,,,,,,,,,false,,,55,90,54,,,Titles you loved list this as similar or recommended (1 time).
movie:1011082,The Greatest Hits,2024,movie,Candidate,,tt2015349,1011082,,,,,,,false,,1,Drama; Music; Romance; Fantasy,"Harriet finds art imitating life when she discovers certain songs can transport her back in time – literally. While she relives the past through romantic memories of her former boyfriend, her time travelling collides with a burgeoning new love interest in the present. As she takes her journey through the hypnotic connection between music and memory, she wonders – even if she could change the past, should she?",love triangle; time travel; nostalgia; grief; healing; death of boyfriend; moving on; depressing; romantic,en,6.482,165,5.1536,1009612; 3933; 814053; 3981; 813917; 4440; 1567078; 4538; 1567006; 4482; 4798; 4806; 1010315; 4628; 4928; 4787; 4814; 1426506; 1426680; 850165,470610; 1319965; 149509; 540023; 14061; 38; 763148; 513409; 881415; 8291; 28974; 790459; 364733; 10691; 851; 354859; 41823; 192145; 390874; 152601,The Iron Claw; Blind,Lucy Boynton; Justin H. Min; David Corenswet; Austin Crute; Retta,2024-04-05,94,Ned Benson,,,,,2026-08-22,,,,,,,,,,,,,false,,,53,85,50,,,Titles you loved list this as similar or recommended (1 time).
movie:46138,Made in Dagenham,2010,movie,Candidate,,tt1371155,46138,,,,,,,false,,1,Comedy; Drama; History,"A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",strike; based on true story; essex; labor strike; machinist; aftercreditsstinger; duringcreditsstinger; discrimination; government minister; 1960s; women's rights; sexual discrimination,en,6.665,340,2.8416,1079810; 686331; 510298; 510495; 319067; 510558; 510559; 876797; 74049; 318846; 1084066; 1084145; 73448; 73416; 876356; 73524; 73772; 876671; 73937; 73951,461115; 234200; 58882; 777270; 369192; 70925; 339380; 359724; 14292; 653851; 589612; 490132; 19381; 567965; 1850; 458131; 51763; 140823; 763144; 13537,Time to Spare; The Big Short; The Big Year; Ford v Ferrari; Miracle,Sally Hawkins; Bob Hoskins; Miranda Richardson; Geraldine James; Rosamund Pike,2010-10-01,113,Nigel Cole,,,,,2026-08-22,,,,,,,,,,,,,false,,,59,90,57,,,"Similar to The Big Short, which you loved."
movie:1055077,Mustache,2023,movie,Candidate,,tt12785062,1055077,,,,,,,false,,1,Comedy; Drama,"It’s the late-90’s in Northern California and 13-year-old Pakistani-American Ilyas is facing a major crisis — his parents yanked him out of his comfortable Islamic private school and now he has to face life at public school. Ilyas’ fears about joining public school are made worse by insecurities due to his inescapable, prepubescent MUSTACHE. Ilyas hatches a hilarious plan to return to his old school — but he must also learn to accept himself.",puberty; california; coming of age; mustache; new school,en,5.5,2,1.1763,445064; 626184; 1009679; 1009701; 1009723; 4587; 4615; 813917; 813923; 4285; 1195417; 1195418; 4205; 1388957; 814077; 626882; 4641; 4927; 1052825; 663999,1008953; 489925; 437586; 38980; 9786; 107811; 8363; 58547; 20178; 28059; 2108; 505600; 11857; 34482; 156700; 192132; 11545; 13339; 926008; 61410,Hard Miles; Incoming; 21 & Over; Superbad; Booksmart,Atharv Verma; Rizwan Manji; Meesha Shafi; Ayana Manji; Alicia Silverstone,2023-03-12,83,Imran J. Khan,,,,,2026-08-22,,,,,,,,,,,,,false,,,60,80,11,,,"Similar to Superbad, which you loved."
movie:1231623,A Christmas Castle Proposal: A Royal in Paradise II,2024,movie,Candidate,,tt29922811,1231623,,,,,,,false,,1,Romance; Comedy,"Despite busy schedules causing distance, Olivia and Prince Alexander travel to Torovia for Christmas with his family. Clashing cultures between their families lead to various mishaps.",romcom; sequel,en,7.4,11,1.1949,506480; 876655; 319296; 1084242; 319217; 319389; 1631475; 81987; 325133; 1092925; 325189; 1259835; 81450; 518158; 325241; 883312; 1260210; 1461519; 1640042; 519523,1167725; 865559; 1433842; 1176139; 583083; 1323475; 800301; 936960; 1618945; 1143319; 680319; 653664; 1181678; 785533; 833097; 818612; 1319504; 635012; 14197; 627103,Neighbors 2: Sorority Rising; Relationship Goals; Yoh! Bestie,Rhiannon Fish; Mitchell Bourke; Andrea Moor; Kym Jackson; David Hooley,2024-10-26,83,Adrian Powers,A Royal in Paradise Collection,,,,2026-08-22,,,,,,,,,,,,,false,,,57,80,24,,,Titles you loved list this as similar or recommended (1 time).
movie:1273221,Scary Movie,2026,movie,Candidate,,tt32093575,1273221,,,,,,,false,,1,Comedy,"Twenty-six years after outrunning a suspiciously familiar masked killer, the Core Four are back in the killer's crosshairs and no horror movie IP is safe.",parody; sequel; slapstick comedy; crude humor; spoof; animated scene; slasher; horror spoof; dildo; reboot; duringcreditsstinger; mother daughter estrangement; legacy; offensive; complex,en,6.4,1690,114.6401,69469; 73913; 73933; 1631780; 74016; 319296; 1453308; 74049; 319377; 318846; 1084153; 1253418; 73429; 1452845; 73621; 73626; 1084242; 319217; 73937; 690701,4247; 4248; 4256; 24804; 4543; 71552; 11959; 11397; 10607; 109414; 338969; 11598; 1219926; 20860; 109443; 109439; 2295; 975225; 104859; 1312150,Time to Spare; The Big Short; The Big Year; Scary Movie; Scary Movie 2,Marlon Wayans; Shawn Wayans; Anna Faris; Regina Hall; Olivia Rose Keegan,2026-06-03,96,Michael Tiddes,Scary Movie Collection,,,,2026-08-22,,,,,,,,,,,,,false,,,76,95,72,,,You've loved 1 title with Regina Hall before.
movie:897087,Freelance,2023,movie,Candidate,,tt15744298,897087,,,,,,,false,,1,Action; Comedy,"An ex-special forces operative takes a job to provide security for a journalist as she interviews a dictator, but a military coup breaks out in the middle of the interview, they are forced to escape into the jungle where they must survive.",coup d'etat; dictatorship; political assassination; duringcreditsstinger; investigative journalism; ex special forces; hilarious; amused; exhilarated,en,6.393,1197,8.7425,315635; 1631780; 74049; 73937; 1084222; 1631577; 1259984; 81789; 1260678; 82992; 82650; 1094274; 82702; 82703; 82690; 519182; 884605; 700781; 1261250; 1600513,9705; 76493; 238713; 59859; 509967; 26389; 20681; 228967; 293660; 24804; 24731; 522931; 921360; 457332; 47971; 461053; 10782; 2123; 749170; 1641319,Spider-Man: Homecoming; Time to Spare; The Big Year; Fast & Furious 6; Kick-Ass 2,John Cena; Alison Brie; Juan Pablo Raba; Christian Slater; Alice Eve,2023-10-05,108,Pierre Morel,,,,,2026-08-22,,,,,,,,,,,,,false,,,75,95,69,,,You've loved 1 title with Alison Brie before.
show:241405,,,show,Candidate,,,241405,,,,,,,false,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,0,,,Not enough data yet.
show:2953,,,show,Candidate,,,2953,,,,,,,false,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,0,,,Not enough data yet.
show:90870,,,show,Candidate,,,90870,,,,,,,false,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,0,,,Not enough data yet.
show:126750,,,show,Candidate,,,126750,,,,,,,false,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,0,,,Not enough data yet.
