Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
62628727,Romantic Comedy,Curtis Sittenfeld,"Sittenfeld, Curtis",,"=""0399590943""","=""9780399590948""",5.0,Random House,Hardcover,309,2023,2023,2023/07/01,2023/07/01,,,read,,,,1,0
61089442,"For Blood and Money: Billionaires, Biotech, and the Quest for a Blockbuster Drug",Nathan Vardi,"Vardi, Nathan",,"=""0393540952""","=""9780393540956""",0,W. W. Norton & Company,Hardcover,288,2023,,,2023/07/01,to-read,to-read (#80),to-read,,,,0,0
101160309,"Class: A Memoir of Motherhood, Hunger, and Higher Education",Stephanie  Land,"Land, Stephanie",,"=""1982151412""","=""9781982151416""",0,Atria/One Signal Publishers,Kindle Edition,288,2023,2023,,2023/07/01,"to-read, library-unavailable","to-read (#79), library-unavailable (#24)",to-read,,,,0,0
60099154,Hangry: A Startup Journey,Mike           Evans,"Evans, Mike",,"=""0306925532""","=""9780306925535""",5.0,Legacy Lit,Hardcover,272,2022,,2023/07/01,2023/05/31,,,read,,,,1,0
53909700,Me and Carlos,Tom Perrotta,"Perrotta, Tom",,"=""1542025141""","=""9781542025140""",4.0,Amazon Original Stories,Kindle Edition,24,2020,2020,2023/06/28,2023/06/05,,,read,,,,1,0
52356025,Doc: The Life of Roy Halladay,Todd Zolecki,"Zolecki, Todd",,"=""1629377503""","=""9781629377506""",5.0,Triumph Books,Hardcover,352,2020,2021,2023/06/26,2022/09/24,,,read,,,,1,0
78086724,Mr. Texas,Lawrence Wright,"Wright, Lawrence",,"=""0593537378""","=""9780593537374""",0,Knopf,Hardcover,323,2023,2023,,2023/06/17,"to-read, library-unavailable","to-read (#78), library-unavailable (#23)",to-read,,,,0,0
44146329,The Last Chance Lawyer (Daniel Pike #1),William Bernhardt,"Bernhardt, William",,"=""""","=""""",0,Babylon Books,ebook,482,2019,2019,,2023/05/31,"to-read, library-unavailable","to-read (#76), library-unavailable (#22)",to-read,,,,0,0
19406833,Bad Haircut: Stories from the Seventies,Tom Perrotta,"Perrotta, Tom",,"=""1250017424""","=""9781250017420""",0,St. Martin's Griffin,Kindle Edition,244,2012,1994,,2023/05/31,"to-read, library-unavailable","to-read (#74), library-unavailable (#21)",to-read,,,,0,0
101145468,"Not Forever, But For Now",Chuck Palahniuk,"Palahniuk, Chuck",,"=""1668021412""","=""9781668021415""",0,Simon & Schuster,Hardcover,256,2023,2023,,2023/05/27,"to-read, library-unavailable","to-read (#71), library-unavailable (#19)",to-read,,,,0,0
58349776,The Island,Adrian McKinty,"McKinty, Adrian",,"=""0316531278""","=""9780316531276""",4.0,"Little, Brown and Company",Kindle Edition,384,2022,2022,2023/06/13,2022/04/11,,,read,,,,1,0
13008754,"The Cold Cold Ground (Detective Sean Duffy, #1)",Adrian McKinty,"McKinty, Adrian",Gerard Doyle,"=""1441785698""","=""9781441785695""",0,Blackstone Audiobooks,Audio CD,11,2012,2012,,2023/06/10,to-read,to-read (#77),to-read,,,,0,0
55468554,The Chain,Adrian McKinty,"McKinty, Adrian",,"=""0316531243""","=""9780316531245""",5.0,Mulholland Books,Kindle Edition,369,2020,2019,2023/06/09,2022/06/10,,,read,,,,1,0
61108885,The Boys from Biloxi,John Grisham,"Grisham, John",,"=""""","=""""",5.0,Vintage,ebook,432,2022,2022,2023/05/31,2022/07/09,,,read,,,,1,0
29558771,Partners: A Rogue Lawyer Short Story (Kindle Single),John Grisham,"Grisham, John",,"=""1473642396""","=""9781473642393""",0,Hodder & Stoughton,Kindle Edition,58,2016,2016,,2023/05/31,to-read,to-read (#75),to-read,,,,0,0
63233677,The Mountain in the Sea,Ray Nayler,"Nayler, Ray",,"=""1250872278""","=""9781250872272""",0,Picador,Paperback,452,2023,2022,,2023/05/31,to-read,to-read (#73),to-read,,,,0,0
62874129,On Earth as It Is on Television,Emily  Jane,"Jane, Emily",,"=""1368092993""","=""9781368092999""",0,Hyperion Avenue,Hardcover,352,2023,2023,,2023/05/31,to-read,to-read (#72),to-read,,,,0,0
45416671,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""""","=""""",2.0,Broadway Books,Kindle Edition,560,2003,2003,2023/05/29,2023/05/13,,,read,,,,1,0
18302308,Nine Inches,Tom Perrotta,"Perrotta, Tom",,"=""1250034698""","=""9781250034694""",4.0,St. Martin's Press,Kindle Edition,256,2013,2013,2023/05/27,2023/04/08,,,read,,,,1,0
62192506,"Traffic: Genius, Rivalry, and Delusion in the Billion-Dollar Race to Go Viral",Ben Smith,"Smith, Ben",,"=""0593299752""","=""9780593299753""",0,Penguin Press,Hardcover,352,2023,,,2023/05/27,to-read,to-read (#70),to-read,,,,0,0
63226865,When the Heavens Went on Sale: The Misfits and Geniuses Racing to Put Space Within Reach,Ashlee Vance,"Vance, Ashlee",,"=""0062998900""","=""9780062998903""",5.0,Ecco,Kindle Edition,521,2023,2023,2023/05/22,2023/02/25,,,read,,,,1,0
60784561,The Battle for Your Brain: Defending the Right to Think Freely in the Age of Neurotechnology,Nita A. Farahany,"Farahany, Nita A.",,"=""1250272955""","=""9781250272959""",0,St. Martin's Press,Hardcover,288,2023,2023,,2023/05/22,to-read,to-read (#69),to-read,,,,0,0
62849881,"Rogue Justice (Avery Keene, #2)",Stacey Abrams,"Abrams, Stacey",,"=""038554832X""","=""9780385548328""",0,Doubleday/Penguin Random House Publishing Group/Bertelsmann,Hardcover,353,2023,2023,,2023/05/20,to-read,to-read (#68),to-read,,,,0,0
41016100,The Coming Storm,Michael   Lewis,"Lewis, Michael",,"=""""","=""""",0,Audible Studios,Audible Audio,3,2018,2018,,2022/09/23,library-unavailable,library-unavailable (#13),read,,,,1,0
61987507,Cassandra in Reverse,Holly Smale,"Smale, Holly",,"=""""","=""""",0,MIRA,Hardcover,362,2023,2023,,2023/03/18,"to-read, library-unavailable","to-read (#65), library-unavailable (#18)",to-read,,,,0,0
59802017,"There's Just One Problem...: True Tales from the Former, One-Time, 7th Most Powerful Person in WWE",Brian Gewirtz,"Gewirtz, Brian",,"=""1538710536""","=""9781538710531""",0,Twelve,Hardcover,288,2022,2022,,2023/03/19,"to-read, library-unavailable","to-read (#66), library-unavailable (#17)",to-read,,,,0,0
60775834,"Hard to Break (Michael Gannon, #3)",Michael Ledwidge,"Ledwidge, Michael",,"=""0369733002""","=""9780369733009""",4.0,Hanover Square Press,Kindle Edition,352,2023,2023,2023/05/09,2023/05/02,,,read,,,,1,0
54270376,"Run for Cover (Michael Gannon, #2)",Michael Ledwidge,"Ledwidge, Michael",,"=""1488075891""","=""9781488075896""",5.0,Hanover Square Press,Kindle Edition,322,2021,2021,2023/05/01,2023/04/25,,,read,,,,1,0
51136259,"Stop at Nothing (Michael Gannon, #1)",Michael Ledwidge,"Ledwidge, Michael",,"=""""","=""""",5.0,Hanover Square Press,Kindle Edition,416,2020,2020,2023/04/25,2023/01/28,,,read,,,,1,0
56898742,The Measure,Nikki Erlick,"Erlick, Nikki",,"=""0063204223""","=""9780063204225""",5.0,William Morrow,Kindle Edition,348,2022,2022,2023/04/21,2022/12/10,,,read,,,,1,0
8139120,Little Children,Tom Perrotta,"Perrotta, Tom",,"=""""","=""""",5.0,,Kindle Edition,336,,2004,2023/04/07,2023/02/10,,,read,,,,1,0
74852010,"Poverty, by America",Matthew Desmond,"Desmond, Matthew",,"=""059323992X""","=""9780593239926""",2.0,Crown,Kindle Edition,287,2023,2023,2023/03/27,2022/12/11,,,read,,,,1,0
60188762,Fairy Tale,Stephen  King,"King, Stephen",,"=""""","=""""",2.0,Scribner,Kindle Edition,607,2022,2022,2023/03/26,2022/08/06,,,read,,,,1,0
60102274,A Face in the Crowd / The Longest December,Stephen  King,"King, Stephen","Stewart O'Nan, Richard  Chizmar, Mark Edward Geyer","=""1587678225""","=""9781587678226""",0,Cemetery Dance Publications,Hardcover,144,2023,2023,,2023/03/25,to-read,to-read (#67),to-read,,,,0,0
26155161,My Name Is Lucy Barton (Amgash #1),Elizabeth Strout,"Strout, Elizabeth",,"=""""","=""""",2.0,Random House,Kindle Edition,181,2016,2016,2023/03/13,2023/02/25,,,read,,,,1,0
58601245,Sea of Tranquility,Emily St. John Mandel,"Mandel, Emily St. John",,"=""""","=""""",3.0,Knopf,ebook,226,2022,2022,2023/03/08,2022/12/10,,,read,,,,1,0
8146272,The Abstinence Teacher: A Novel (Reading Group Gold),Tom Perrotta,"Perrotta, Tom",,"=""""","=""""",4.0,St. Martin's Press,Kindle Edition,388,2007,2007,2023/03/06,2023/02/21,,,read,,,,1,0
1454721,Wilt: Larger Than Life,Robert   Cherry,"Cherry, Robert",,"=""1572436727""","=""9781572436725""",0,Triumph Books,Hardcover,384,2004,2004,,2022/12/16,"to-read, library-unavailable","to-read (#61), library-unavailable (#16)",to-read,,,,0,0
61813107,Ascension,Nicholas Binge,"Binge, Nicholas",,"=""0593539583""","=""9780593539583""",0,Riverhead Books,Hardcover,344,2023,2023,,2023/01/17,"to-read, library-unavailable","to-read (#63), library-unavailable (#15)",to-read,,,,0,0
6572237,White Noise,Don DeLillo,"DeLillo, Don",,"=""1440674477""","=""9781440674471""",4.0,Penguin Books,Kindle Edition,324,1999,1985,2023/02/21,2022/08/30,,,read,,,,1,0
12410640,The Presidents Club: Inside the World's Most Exclusive Fraternity,Nancy Gibbs,"Gibbs, Nancy",Michael Duffy,"=""1439127700""","=""9781439127704""",0,Simon & Schuster,Hardcover,641,2012,2012,,2023/02/14,to-read,to-read (#64),to-read,,,,0,0
59438055,Tracy Flick Can't Win,Tom Perrotta,"Perrotta, Tom",,"=""1501144081""","=""9781501144080""",5.0,Scribner,Kindle Edition,272,2022,2022,2023/02/11,2023/02/06,,,read,,,,1,0
9439628,Desert Places (Andrew Z. Thomas/Luther Kite #1),Blake Crouch,"Crouch, Blake",,"=""""","=""""",3.0,Amazon Digital Services,Kindle Edition,289,2010,2004,2023/01/08,2023/01/02,,,read,,,,1,0
61240297,Snow Crash,Neal Stephenson,"Stephenson, Neal",,"=""059359973X""","=""9780593599730""",0,Del Rey,Hardcover,576,2022,1992,,2023/01/07,to-read,to-read (#62),to-read,,,,0,0
59019606,The Rewind,Allison Winn Scotch,"Scotch, Allison Winn",,"=""0593546547""","=""9780593546543""",4.0,Berkley,Kindle Edition,368,2022,2022,2023/01/02,2022/11/10,,,read,,,,1,0
26193153,Fool Me Once,Harlan Coben,"Coben, Harlan",,"=""""","=""""",4.0,Dutton,ebook,392,2016,2016,2022/12/25,2022/10/08,,,read,,,,1,0
61117188,The Last Folk Hero: The Life and Myth of Bo Jackson,Jeff Pearlman,"Pearlman, Jeff",,"=""0358438713""","=""9780358438717""",5.0,Mariner Books,Kindle Edition,496,2022,2022,2022/12/21,2022/05/06,,,read,,,,1,0
60821869,The Last Town (Wayward Pines #3),Blake Crouch,"Crouch, Blake",,"=""0593598512""","=""9780593598511""",5.0,Ballantine Books,Kindle Edition,290,2022,2014,2022/12/11,2022/10/01,,,read,,,,1,0
60692475,Wayward: Wayward Pines: 2 (The Wayward Pines Trilogy),Blake Crouch,"Crouch, Blake",,"=""0593598490""","=""9780593598498""",5.0,Ballantine Books,Kindle Edition,339,2022,2013,2022/12/05,2022/10/01,,,read,,,,1,0
57933306,Stolen Focus: Why You Can't Pay Attention— and How to Think Deeply Again,Johann Hari,"Hari, Johann",,"=""0593138511""","=""9780593138519""",0,Crown,Hardcover,357,2022,2022,,2022/12/03,to-read,to-read (#60),to-read,,,,0,0
59438099,This Time Tomorrow,Emma Straub,"Straub, Emma",,"=""0525539026""","=""9780525539025""",5.0,Riverhead Books ,Kindle Edition,320,2022,2022,2022/11/30,2022/11/27,,,read,,,,1,0
57690123,"The Maid (Molly the Maid, #1)",Nita Prose,"Prose, Nita",,"=""""","=""""",4.0,Ballantine Books,Kindle Edition,385,2022,2022,2022/11/27,2022/06/21,,,read,,,,1,0
60759964,Pines: Wayward Pines: 1 (The Wayward Pines Trilogy),Blake Crouch,"Crouch, Blake",,"=""0593598334""","=""9780593598337""",5.0,Ballantine Books,Kindle Edition,303,2022,2012,2022/11/22,2020/05/26,,,read,,,,1,0
41715227,Evidence of the Affair,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1542044510""","=""9781542044516""",4.0,Amazon Original Stories,Kindle Edition,88,2018,2018,2022/11/18,2022/08/16,,,read,,,,1,0
60197169,Our Missing Hearts,Celeste Ng,"Ng, Celeste",,"=""0593492552""","=""9780593492550""",3.0,Penguin Press,Kindle Edition,327,2022,2022,2022/11/16,2022/09/10,,,read,,,,1,0
60833946,You Must Remember This,Kat Rosenfield,"Rosenfield, Kat",,"=""0063207397""","=""9780063207394""",0,William Morrow,Hardcover,320,2023,2023,,2022/11/04,"to-read, library-unavailable","to-read (#59), library-unavailable (#14)",to-read,,,,0,0
60097392,Once Upon a December,Amy E. Reichert,"Reichert, Amy E.",,"=""0593197798""","=""9780593197790""",0,Berkley,Paperback,336,2022,2022,,2022/11/10,,,read,,,,0,0
60429621,Stay True: A Memoir (Pulitzer Prize Winner),Hua Hsu,"Hsu, Hua",,"=""""","=""""",3.0,Doubleday,Kindle Edition,312,2022,2022,2022/11/08,2022/09/30,,,read,,,,1,0
54798175,Later,Stephen  King,"King, Stephen",,"=""""","=""""",4.0,Hard Case Crime,Kindle Edition,248,2021,2021,2022/10/30,2021/02/23,,,read,,,,1,0
61823577,Stories from the Tenants Downstairs,Sidik Fofana,"Fofana, Sidik",,"=""1982145838""","=""9781982145835""",2.0,Scribner,Kindle Edition,223,2022,2022,2022/10/27,2022/07/26,,,read,,,,1,0
56883591,Billy Summers,Stephen  King,"King, Stephen",,"=""1982173637""","=""9781982173630""",5.0,Scribner ,Kindle Edition,528,2021,2021,2022/10/24,2021/12/09,,,read,,,,1,0
45046527,American Dirt,Jeanine Cummins,"Cummins, Jeanine",,"=""""","=""""",5.0,Flatiron Books,Hardcover,459,2020,2020,2022/10/20,2022/10/16,,,read,,,,1,0
59892272,The Genome Defense: Inside the Epic Legal Battle to Determine Who Owns Your DNA,Jorge L. Contreras,"Contreras, Jorge L.",,"=""164375324X""","=""9781643753249""",0,Algonquin Books,Paperback,432,2022,,,2022/10/14,to-read,to-read (#58),to-read,,,,0,0
59119583,The Woods,Harlan Coben,"Coben, Harlan",,"=""""","=""""",5.0,Dutton,Kindle Edition,401,,2007,2022/10/07,2022/09/16,,,read,,,,1,0
56644241,"Can't Knock the Hustle: Inside the Season of Protest, Pandemic, and Progress with the Brooklyn Nets' Superstars of Tomorrow",Matt Sullivan,"Sullivan, Matt",,"=""0063036827""","=""9780063036826""",2.0,Dey Street Books,Kindle Edition,350,2021,,2021/10/11,2021/08/20,,,read,,,,1,0
139039,How I Learned to Cook: Culinary Educations from the World's Greatest Chefs,Kimberly Witherspoon,"Witherspoon, Kimberly",Peter Meehan,"=""1596912472""","=""9781596912472""",2.0,Bloomsbury USA,Hardcover,306,2006,2006,2022/09/10,2018/11/27,,,read,,,,1,0
31814703,"Gunslinger: The Remarkable, Improbable, Iconic Life of Brett Favre",Jeff Pearlman,"Pearlman, Jeff",,"=""0544453670""","=""9780544453678""",3.0,Mariner Books,Kindle Edition,662,2016,2016,2022/09/11,2022/09/04,,,read,,,,1,0
58541424,"Hello, Molly!: A Memoir",Molly Shannon,"Shannon, Molly",Sean Wilsey,"=""0063056232""","=""9780063056237""",0,Ecco,Hardcover,291,2022,2022,,2022/09/13,to-read,to-read (#57),to-read,,,,0,0
58536046,Why Has Nobody Told Me This Before?,Julie      Smith,"Smith, Julie",,"=""0063227932""","=""9780063227934""",0,HarperOne,Hardcover,368,2022,2022,,2022/09/13,to-read,to-read (#56),to-read,,,,0,0
20350200,Love by the Glass: Tasting Notes from a Marriage,Dorothy J. Gaiter,"Gaiter, Dorothy J.",John Brecher,"=""""","=""""",4.0,Villard,Kindle Edition,352,2011,2002,2022/09/10,2022/09/10,,,read,,,,1,0
3106266,Boys Will Be Boys: The Glory Days and Party Nights of the Dallas Cowboys Dynasty,Jeff Pearlman,"Pearlman, Jeff",,"=""0061256803""","=""9780061256806""",0,Harper,Hardcover,406,2008,2008,,2022/09/04,to-read,to-read (#54),to-read,,,,0,0
18775359,After I Do,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",5.0,Atria Books,Paperback,352,2014,2014,2022/09/05,2022/08/16,,,read,,,,1,0
11128322,Sweetness: The Enigmatic Life of Walter Payton,Jeff Pearlman,"Pearlman, Jeff",,"=""159240653X""","=""9781592406531""",0,Gotham,Hardcover,496,2011,2011,,2022/09/04,to-read,to-read (#55),to-read,,,,0,0
16130531,"Forever, Interrupted",Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",4.0,Washington Square Press,Paperback,352,2013,2013,2022/08/25,2022/08/16,,,read,,,,1,0
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,"=""1250301696""","=""9781250301697""",5.0,Celadon Books,Hardcover,336,2019,2019,2022/08/21,2019/12/01,,,read,,,,1,0
23492661,Maybe in Another Life,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",5.0,Atria Books,Paperback,342,2015,2015,2022/08/11,2022/08/10,,,read,,,,1,0
27189194,One True Loves,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",5.0,Washington Square Press,Kindle Edition,352,2016,2016,2022/08/15,2022/08/11,,,read,,,,1,0
61204210,Where the Crawdads Sing,Delia Owens,"Owens, Delia",,"=""""","=""""",5.0,G.P. Putnam's Sons,ebook,379,2018,2018,2022/07/31,2020/11/26,,,read,,,,1,0
58379040,Rickey: The Life and Legend of an American Original,Howard Bryant,"Bryant, Howard",,"=""0358036186""","=""9780358036180""",2.0,Mariner Books,Kindle Edition,420,2022,,2022/07/26,2022/04/14,,,read,,,,1,0
60386703,Phil: The Rip-Roaring (and Unauthorized!) Biography of Golf's Most Colorful Superstar,Alan Shipnuck,"Shipnuck, Alan",,"=""1476797110""","=""9781476797113""",5.0,Avid Reader Press / Simon & Schuster,Kindle Edition,251,2022,2022,2022/07/19,2022/05/13,,,read,,,,1,0
56169546,"The Last Thing He Told Me (Hannah Hall, #1)",Laura Dave,"Dave, Laura",,"=""1501171364""","=""9781501171369""",5.0,Simon & Schuster,Kindle Edition,316,2021,2021,2022/07/12,2021/12/09,,,read,,,,1,0
55439366,Malibu Rising,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""""","=""""",5.0,Ballantine Books,Kindle Edition,365,2021,2021,2022/07/10,2022/07/09,,,read,,,,1,0
35498621,Turtles All the Way Down,John  Green,"Green, John",,"=""0525555358""","=""9780525555353""",5.0,Dutton Books for Young Readers,Kindle Edition,299,2017,2017,2022/07/03,2022/04/19,,,read,,,,1,0
60229736,Sparring Partners,John Grisham,"Grisham, John",,"=""0385549334""","=""9780385549332""",4.0,Doubleday,Kindle Edition,304,2022,,2022/07/02,2022/02/02,,,read,,,,1,0
57691280,Built to Lose: How the NBA's Tanking Era Changed the League Forever,Jake Fischer,"Fischer, Jake",,"=""1641256087""","=""9781641256087""",4.0,Triumph Books,Kindle Edition,321,2021,,2022/04/20,2021/05/30,,,read,,,,1,0
58468990,The Paris Apartment,Lucy Foley,"Foley, Lucy",,"=""0063003058""","=""9780063003057""",0,William Morrow,Hardcover,360,2022,2022,,2022/06/21,to-read,to-read (#53),to-read,,,,0,0
51473403,"Good Morning, Monster: A Therapist Shares Four Heroic Stories of Emotional Recovery",Catherine Gildiner,"Gildiner, Catherine",,"=""1250272262""","=""9781250272263""",4.0,St. Martin's Press,Kindle Edition,285,2020,2019,2022/06/21,2022/06/13,,,read,,,,1,0
58181475,Hell of a Book,Jason Mott,"Mott, Jason",,"=""0593330994""","=""9780593330999""",1.0,Dutton,Kindle Edition,333,2021,2021,2022/06/05,2022/05/16,,,read,,,,1,0
58312006,Riding the Lightning: A Year in the Life of a New York City Paramedic,Anthony Almojera,"Almojera, Anthony",,"=""0358652901""","=""9780358652908""",0,Mariner Books,Hardcover,243,2022,2022,,2022/05/31,to-read,to-read (#52),to-read,,,,0,0
8131403,Tokyo Vice: An American Reporter on the Police Beat in Japan,Jake Adelstein,"Adelstein, Jake",,"=""""","=""""",4.0,Vintage ,Kindle Edition,404,2009,2009,2022/05/31,2022/04/18,,,read,,,,1,0
8573189,The Fiddler in the Subway: The Story of the World-Class Violinist Who Played for Handouts. . . And Other Virtuoso Performances by America's Foremost Feature Writer,Gene Weingarten,"Weingarten, Gene",,"=""1439181608""","=""9781439181607""",0,Simon Schuster,Kindle Edition,384,2010,2010,,2022/05/16,"to-read, library-unavailable","to-read (#50), library-unavailable (#12)",to-read,,,,0,0
6657841,The Infiltrator: My Secret Life Inside the Dirty Banks Behind Pablo Escobar's Medellín Cartel,Robert Mazur,"Mazur, Robert",,"=""0316077534""","=""9780316077538""",0,"Little, Brown and Company",Hardcover,384,2009,2009,,2022/05/06,"to-read, library-unavailable","to-read (#48), library-unavailable (#11)",to-read,,,,0,0
59900689,How to Prevent the Next Pandemic,Bill  Gates,"Gates, Bill",,"=""0593534484""","=""9780593534489""",0,Knopf,Hardcover,304,2022,2022,,2022/04/28,"to-read, library-unavailable","to-read (#47), library-unavailable (#10)",to-read,,,,0,0
59027374,How to Be Perfect: The Correct Answer to Every Moral Question,Michael Schur,"Schur, Michael",,"=""1982159332""","=""9781982159337""",2.0,Simon & Schuster,Kindle Edition,304,2022,2022,2022/05/23,2022/02/10,,,read,,,,1,0
57693566,The Latecomer,Jean Hanff Korelitz,"Korelitz, Jean Hanff",,"=""1250790794""","=""9781250790798""",0,Celadon Books,Hardcover,439,2022,2022,,2022/05/19,to-read,to-read (#51),to-read,,,,0,0
53202301,Point B,Drew Magary,"Magary, Drew",,"=""""","=""""",3.0,Amazon,Kindle Edition,404,2020,2020,2022/05/16,2020/04/23,,,read,,,,1,0
58340975,The Midnight Ride,Ben Mezrich,"Mezrich, Ben",,"=""1538754630""","=""9781538754634""",4.0,Grand Central Publishing,Hardcover,304,2022,2022,2022/03/30,2021/11/27,,,read,,,,1,0
59366265,"Gwendy's Final Task (The Button Box, #3)",Stephen  King,"King, Stephen",Richard  Chizmar,"=""1982191554""","=""9781982191559""",0,Gallery Books,Paperback,288,2022,2022,,2022/05/16,to-read,to-read (#49),to-read,,,,0,0
43799634,The Institute,Stephen  King,"King, Stephen",,"=""""","=""""",4.0,Scribner,Kindle Edition,557,2019,2019,2022/04/29,2019/10/01,,,read,,,,1,0
35068432,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,Michelle McNamara,"McNamara, Michelle","Gillian Flynn, Patton Oswalt","=""0062319809""","=""9780062319807""",0,Harper,ebook,352,2018,2018,,2022/04/19,to-read,to-read (#46),to-read,,,,0,0
39752700,Into the Water,Paula Hawkins,"Hawkins, Paula",,"=""0735211221""","=""9780735211223""",0,Riverhead Books,Paperback,392,2018,2017,,2022/04/19,to-read,to-read (#45),to-read,,,,0,0
58805673,Blood in the Garden: The Flagrant History of the 1990s New York Knicks,Chris  Herring,"Herring, Chris",,"=""""","=""""",5.0,Atria Books,Kindle Edition,362,2022,2022,2022/04/16,2022/03/14,,,read,,,,1,0
13330940,Ten Letters: The American People in the Obama Years,Eli Saslow,"Saslow, Eli",,"=""0307742555""","=""9780307742551""",0,Anchor,Paperback,304,2012,2011,,2022/03/26,"to-read, library-unavailable","to-read (#43), library-unavailable (#8)",to-read,,,,0,0
57118893,Built to Fail: The Inside Story of Blockbuster's Inevitable Bust,Alan  Payne,"Payne, Alan",,"=""1544517777""","=""9781544517773""",0,Lioncrest Publishing,Hardcover,270,2021,2021,,2022/01/26,"to-read, library-unavailable","to-read (#39), library-unavailable (#7)",to-read,,,,0,0
20763888,The White Van,Patrick  Hoffman,"Hoffman, Patrick",,"=""080212304X""","=""9780802123046""",5.0,Atlantic Monthly Press,Hardcover,256,2014,2014,2022/03/22,2022/03/22,,,read,,,,1,0
57035441,The First Shots: The Epic Rivalries and Heroic Science Behind the Race to the Coronavirus Vaccine,Brendan Borrell,"Borrell, Brendan",,"=""0358569842""","=""9780358569848""",5.0,Mariner Books,Hardcover,320,2021,2021,2022/03/20,2021/10/30,,,read,,,,1,0
58445515,The Nineties: A Book,Chuck Klosterman,"Klosterman, Chuck",,"=""0735217971""","=""9780735217973""",4.0,Penguin Books,Kindle Edition,384,2022,2022,2022/03/20,2021/11/20,,,read,,,,1,0
57659760,The Night the Lights Went Out: A Memoir of Life After Brain Damage,Drew Magary,"Magary, Drew",,"=""0593232720""","=""9780593232729""",4.0,Harmony,Kindle Edition,269,2021,2021,2022/02/25,2020/04/23,,,read,,,,1,0
56524606,Madhouse at the End of the Earth: The Belgica's Journey into the Dark Antarctic Night,Julian Sancton,"Sancton, Julian",,"=""198482435X""","=""9781984824356""",5.0,Crown,Kindle Edition,331,2021,2021,2022/02/21,2022/01/10,,,read,,,,1,0
35525893,Sick in the Head: Conversations About Life and Comedy,Judd Apatow,"Apatow, Judd",,"=""""","=""""",2.0,Random House,Kindle Edition,530,2015,2015,2022/02/16,2021/09/06,,,read,,,,1,0
55250641,The Guardians,John Grisham,"Grisham, John",,"=""""","=""""",3.0,Doubleday,Kindle Edition,386,2019,2019,2022/02/07,2019/09/06,,,read,,,,1,0
8146267,"The Jury Master (David Sloane, #1)",Robert Dugoni,"Dugoni, Robert",,"=""""","=""""",0,Popular Library,Kindle Edition,449,2008,2006,,2022/02/02,to-read,to-read (#42),to-read,,,,0,0
59234610,"The Day the World Came to Town: 9/11 in Gander, Newfoundland",Jim DeFede,"DeFede, Jim",,"=""""","=""""",5.0,HarperCollins,Kindle Edition,271,2011,2002,2022/01/30,2018/10/07,,,read,,,,1,0
38734171,"Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World",Tom         Wright,"Wright, Tom",Bradley Hope,"=""0316436488""","=""9780316436489""",4.0,Grand Central Publishing,Kindle Edition,400,2018,2018,2022/01/27,2018/09/24,,,read,,,,1,0
34527128,"An Engineered Injustice (Philadelphia Legal, #2)",William L. Myers Jr.,"Jr., William L. Myers",,"=""1542096480""","=""9781542096485""",4.0,Thomas & Mercer,Kindle Edition,317,2018,2018,2022/01/17,2022/01/07,,,read,,,,1,0
34326503,"A Criminal Defense (Philadelphia Legal, #1)",William L. Myers Jr.,"Jr., William L. Myers",,"=""""","=""""",4.0,Thomas & Mercer,Kindle Edition,347,2017,2017,2022/01/16,2022/01/12,,,read,,,,1,0
45300567,The Maidens,Alex Michaelides,"Michaelides, Alex",,"=""1250304458""","=""9781250304452""",0,Celadon Books,Hardcover,337,2021,2021,,2022/01/10,to-read,to-read (#38),to-read,,,,0,0
58380708,"The Council of Dads: My Daughters, My Illness, and the Men Who Could Be Me",Bruce Feiler,"Feiler, Bruce",,"=""""","=""""",5.0,William Morrow,Kindle Edition,272,2021,2010,2022/01/06,2018/01/03,,,read,,,,1,0
57328803,The Jailhouse Lawyer,James  Patterson,"Patterson, James",Nancy    Allen,"=""0316280011""","=""9780316280013""",5.0,"Little, Brown and Company",Kindle Edition,576,2021,2021,2022/01/03,2021/11/06,,,read,,,,1,0
58340961,"Diablo Mesa (Nora Kelly, #3)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""1538736756""","=""9781538736753""",0,Grand Central Publishing,Hardcover,385,2022,2022,,2022/01/03,to-read,to-read (#37),to-read,,,,0,0
52656911,The Guest List,Lucy Foley,"Foley, Lucy",,"=""""","=""""",5.0,William Morrow,Kindle Edition,319,2020,2020,2021/12/29,2021/08/12,,,read,,,,1,0
